,query,sku,clicks,rank,num_impressions,doc_id,category,product_name,query_id,name_match,name_match_phrase,customerReviewAverage,customerReviewCount,shortDescription_match_phrase,longDescription_match_phrase,salesRankShortTerm,salesRankLongTerm,click_prior,name_hyphens,sku_term,category_id_match,grade
6743,ipad,2475916,26,14.0,3023,2475916,abcat0508002,fake,2425,0.0,0.0,4.1,395.0,0.0,0.0,0.00768925,0.0,0.0,0.0,0.0,0.0,0.0
1975,Infuse,2404316,49,1.0,63,2404316,cat02015,fake,751,10.121967,10.121967,4.1,149.0,0.0,0.0,0.0,0.0,0.778,11.0468,0.0,0.0,0.9
7587,office 2010,9894452,11,2.0,32,9894452,pcmcat209000050008,fake,2728,14.020892,5.146681,4.4,123.0,0.0,9.502947,0.99907017,0.9797028,0.172,14.165276,0.0,0.0,0.3
1670,Hdmi,2343706,16,7.0,480,2343706,pcmcat170900050018,fake,656,6.701932,6.701932,4.0,26.0,2.9775496,0.0,0.99962866,0.99224204,0.003,7.263709,0.0,0.0,0.3
777,Call of duty black ops,9902392,16,1.0,59,9902392,pcmcat200900050015,fake,292,23.748999,23.749,3.7,342.0,0.0,7.351448,5.573591e-08,0.0,0.271,27.758121,0.0,0.0,0.5
363,Apple tv,2825041,29,4.0,1106,2825041,pcmcat175600050013,fake,155,0.0,0.0,4.5,253.0,0.0,0.0,0.9965751,0.95248944,0.005,0.0,0.0,0.0,0.5
734,Bose speakers,7996403,12,1.0,83,7996403,pcmcat209000050008,fake,273,10.506466,2.408598,4.5,82.0,0.0,4.0134163,0.04223891,2.6991616e-36,0.072,0.0,0.0,0.0,0.3
9098,wireless modem,1426639,11,3.0,133,1426639,abcat0404002,fake,3275,15.125901,14.427494,2.0,2.0,0.0,0.0,0.0,0.0,0.028,16.206127,0.0,0.0,0.2
5786,dvr,9789843,29,2.0,387,9789843,pcmcat186100050006,fake,2104,0.0,0.0,3.7,27.0,0.0,0.0,0.9502301,0.0631963,0.007,0.0,0.0,0.0,0.7
5796,dyson,1216015,13,4.0,226,1216015,pcmcat164200050013,fake,2108,9.750209,9.750209,4.5,40.0,0.0,0.0,2.3779894e-05,0.0,0.007,9.715592,0.0,0.0,0.3
8236,skull candy,1167107,17,3.0,281,1167107,pcmcat190000050013,fake,2980,0.0,0.0,4.7,3.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.4
4611,Wireless printer,1158084,12,3.0,130,1158084,pcmcat143200050016,fake,1686,11.591888,11.591889,3.7,71.0,0.0,0.0,0.0027059156,0.0,0.023,12.421694,0.0,0.0,0.3
4267,Turtle beach,2137159,45,6.0,811,2137159,pcmcat231700050017,fake,1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
4880,android tablet,2012081,10,5.0,231,2012081,pcmcat247400050001,fake,1775,7.74364,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.1
651,Bluetooth headset,9246862,14,3.0,207,9246862,pcmcat209000050008,fake,246,5.1277266,0.0,4.2,379.0,0.0,0.0,0.9702636,0.22912964,0.017,0.0,0.0,0.0,0.3
8395,speakers,7933686,17,5.0,542,7933686,pcmcat171900050029,fake,3028,3.850443,3.850443,4.3,238.0,3.7983112,5.1082287,0.9759141,0.5398951,0.004,0.0,0.0,0.0,0.3
5086,beats by dre,2074648,55,6.0,886,2074648,pcmcat193100050014,fake,1839,10.406876,6.1571846,3.7,22.0,0.0,0.0,6.3728785e-06,0.0,0.004,14.754179,0.0,0.0,0.8
828,Canon camera,1218378,13,3.0,153,1218378,pcmcat209400050001,fake,307,9.038838,2.1782513,4.6,199.0,0.0,0.0,0.0,0.0,0.017,8.012306,0.0,0.0,0.3
8646,toaster oven,2137186,20,2.0,118,2137186,pcmcat175600050011,fake,3123,12.471543,12.471544,3.4,9.0,0.0,13.244997,0.0,0.0,0.056,13.608124,0.0,0.0,0.6
4838,adobe,1323148,15,1.0,97,1323148,pcmcat247400050000,fake,1759,8.892169,8.892169,3.8,29.0,0.0,4.689191,0.0,0.0,0.077,9.550061,0.0,0.0,0.5
14,1404497 1416723 1416778 1416678,1416723,17,1.0,64,1416723,pcmcat174700050005,fake,11,0.0,0.0,4.5,70.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.6
4380,Universal remote,2300532,11,6.0,236,2300532,pcmcat209400050001,fake,1606,13.939402,13.939402,2.5,33.0,0.0,0.0,0.42440256,3.9396414e-14,0.006,15.454828,0.0,0.0,0.1
1115,Despicable me,1404497,12,2.0,42,1404497,cat02716,fake,420,13.506109,13.506107,4.9,45.0,0.0,0.0,0.9075968,0.066956826,0.143,13.774982,0.0,0.0,0.3
1990,Insignia 55,9896008,14,1.0,26,9896008,abcat0715015,fake,755,11.889704,7.2946644,3.9,175.0,0.0,0.0,0.0,0.0,0.269,12.053456,0.0,0.0,0.5
7066,laptops,2731052,12,28.0,2063,2731052,pcmcat151600050027,fake,2526,3.2460928,3.2460928,4.0,82.0,0.0,3.6755955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4925,apple,2842092,13,11.0,769,2842092,abcat0703002,fake,1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Apple computers,1945531,15,3.0,130,1945531,abcat0102003,fake,140,4.1153073,0.0,4.6,653.0,0.0,0.0,1.0,0.9990515,0.038,0.0,0.0,0.0,0.4
7918,psp go,9459631,20,1.0,79,9459631,pcmcat238900050004,fake,2848,0.0,0.0,3.7,27.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.0,0.6
4549,Wii console,2539748,25,3.0,338,2539748,cat02015,fake,1664,12.477003,9.699493,3.5,4.0,0.0,7.768222,0.0,0.0,0.011,13.241423,0.0,0.0,0.6
592,Bleach,1506097,10,2.0,76,1506097,pcmcat219300050003,fake,230,5.12714,5.12714,0.0,0.0,0.0,0.0,0.0,0.0,0.044,5.748209,0.0,0.0,0.1
3932,Star wars the old republic,3039119,17,1.0,36,3039119,pcmcat201300050005,fake,1442,22.916882,22.916882,4.2,151.0,0.0,11.924156,0.017203592,0.0,0.236,26.775059,0.0,0.0,0.6
7722,playstation 3,9701695,44,3.0,543,9701695,pcmcat183800050006,fake,2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
7517,nikon d3000,9456803,38,1.0,55,9456803,cat02015,fake,2690,12.921123,5.7177277,4.8,245.0,0.0,0.0,0.0,0.0,0.691,22.914127,0.0,0.0,0.8
8901,video capture,9714371,13,2.0,102,9714371,pcmcat205700050024,fake,3212,13.544556,11.365747,2.9,19.0,3.2454815,6.5285687,0.0,0.0,0.032,15.383862,0.0,0.0,0.4
5575,dell laptop,2560082,26,2.0,233,2560082,pcmcat209000050008,fake,2013,6.1568565,3.467636,4.1,70.0,0.0,0.0,0.0,0.0,0.022,6.3324013,0.0,0.0,0.7
6158,harmon kardon,1550573,15,1.0,95,1550573,pcmcat209000050008,fake,2258,9.18233,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.5
6421,iMac,2658101,61,3.0,524,2658101,abcat0401004,fake,2344,7.2240524,7.2240524,4.7,29.0,0.0,9.185626,0.08106079,0.0,0.029,15.322179,0.0,0.0,0.9
6921,keyless entry,9894829,15,3.0,101,9894829,cat02685,fake,2485,15.143242,15.143242,5.0,1.0,0.0,10.322369,0.0,0.0,0.05,16.667593,0.0,0.0,0.5
8615,thor,2542299,10,6.0,963,2542299,pcmcat144700050004,fake,3111,10.444792,10.444792,0.0,0.0,0.0,12.0394,0.0021494685,0.0,0.002,9.749945,0.0,0.0,0.0
712,Bose 321,8849295,13,1.0,20,8849295,abcat0307015,fake,261,5.3008614,0.0,4.2,46.0,0.0,0.0,0.0,0.0,0.65,14.276896,0.0,0.0,0.4
1550,Google tv,1331156,44,4.0,714,1331156,cat02661,fake,603,5.9458327,0.0,4.5,482.0,0.0,0.0,2.1726593e-05,0.0,0.007,0.0,0.0,0.0,0.8
4791,Zelda,2592044,10,4.0,129,2592044,pcmcat50300050014,fake,1737,8.146897,8.146897,5.0,6.0,0.0,4.552929,0.61458784,1.6058397e-09,0.019,7.9373245,0.0,0.0,0.1
2012,Ipad,2330321,10,23.0,2759,2330321,pcmcat190000050013,fake,761,4.9318,4.9318,4.4,27.0,4.6948767,7.141796,0.00030008645,0.0,0.0,5.765485,0.0,0.0,0.0
7950,radio,1149887,14,1.0,200,1149887,pcmcat209000050008,fake,2863,5.196283,5.196283,4.6,25.0,4.100887,4.853546,0.0,0.0,0.07,5.7293644,0.0,0.0,0.3
6245,headphones,9724996,11,15.0,1131,9724996,abcat0101001,fake,2278,7.087898,7.087898,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8.175983,0.0,0.0,0.0
8504,t.i.,8698457,12,1.0,81,8698457,abcat0301002,fake,3071,0.0,0.0,4.7,7.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.3
8840,twiztid,3435525,11,1.0,21,3435525,cat02015,fake,3179,0.0,0.0,0.0,0.0,0.0,0.0,8.96094e-12,0.0,0.524,0.0,0.0,0.0,0.3
8265,something borrowed,2974039,18,1.0,32,2974039,pcmcat164800050018,fake,2990,17.995699,17.995699,0.0,0.0,0.0,0.0,0.20476983,3.85e-43,0.281,19.490574,0.0,0.0,0.6
8524,tablet,2884085,11,17.0,1353,2884085,pcmcat247400050000,fake,3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8490,surge protector,9307788,10,3.0,155,9307788,abcat0401004,fake,3065,0.0,0.0,4.6,86.0,0.0,0.0,0.9779074,0.13973594,0.022,0.0,0.0,0.0,0.1
6134,guitar hero 2,13208664,17,1.0,65,13208664,cat02015,fake,2247,13.6315565,8.656313,0.0,0.0,0.0,0.0,4.703452e-25,0.0,0.131,15.37291,0.0,0.0,0.6
5177,bluetooth adapter,8781348,28,1.0,113,8781348,abcat0811003,fake,1863,13.401551,4.919338,3.8,10.0,0.0,4.4509315,0.0,0.0,0.05,13.572276,0.0,0.0,0.8
371,Archos,3260028,13,1.0,79,3260028,abcat0511004,fake,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2080,Ipod touch 4g,9225377,13,1.0,23,9225377,abcat0908002,fake,775,7.41164,0.0,4.6,1009.0,0.0,0.0,1.0,0.99969435,0.565,7.6418524,0.0,0.0,0.4
1688,Hdmi cable,9343061,68,2.0,484,9343061,pcmcat247400050000,fake,657,12.920736,12.920736,4.6,78.0,0.0,10.575975,0.90561527,4.6124074e-10,0.014,14.936278,0.0,0.0,0.9
3345,Red hot chili,3217488,17,1.0,22,3217488,pcmcat231700050017,fake,1232,0.0,0.0,4.9,8.0,0.0,0.0,0.033141416,2.2618438e-35,0.773,0.0,0.0,0.0,0.6
5632,digital photo frame,1635186,17,1.0,105,1635186,cat02015,fake,2038,14.449203,14.4492035,4.5,13.0,0.0,10.681485,0.0,0.0,0.054,16.12327,0.0,0.0,0.5
355,Apple laptops,9755395,21,3.0,238,9755395,pcmcat247400050001,fake,150,2.6581287,0.0,4.6,61.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.6
460,Beats,2390703,103,10.0,2781,2390703,pcmcat144000050001,fake,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2804,Netbook,3167305,16,11.0,957,3167305,abcat0503002,fake,1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2446,Livescribe,1161761,12,3.0,80,1161761,cat02719,fake,895,9.666343,9.666343,4.4,7.0,0.0,12.114763,0.17834294,0.0,0.05,9.749945,0.0,0.0,0.3
8760,true blood,9253666,21,1.0,84,9253666,abcat0101002,fake,3160,12.13743,12.13743,4.9,45.0,0.0,0.0,0.038954366,2.2966232e-34,0.125,13.080369,0.0,0.0,0.7
7129,lenses,9259107,12,1.0,61,9259107,abcat0515028,fake,2538,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.3
3201,Projector,9405397,10,14.0,1028,9405397,pcmcat156400050037,fake,1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9201,xbox console,3107795,12,5.0,155,3107795,pcmcat247400050001,fake,3299,10.44662,6.246435,4.8,44.0,0.0,3.0265732,0.30190518,2.3256468e-10,0.013,11.609139,0.0,0.0,0.2
7309,micro sd,2731238,17,6.0,474,2731238,abcat0705001,fake,2606,0.0,0.0,5.0,3.0,0.0,0.0,5.1613065e-06,0.0,0.004,0.0,0.0,0.0,0.3
1139,Digital antenna,8850601,10,3.0,93,8850601,abcat0507011,fake,430,10.343994,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.1
2040,Ipad2,1918265,15,8.0,830,1918265,pcmcat211400050011,fake,764,0.0,0.0,4.8,60.0,0.0,0.0,0.30572942,0.0,0.002,0.0,0.0,0.0,0.1
7204,mac,3108109,23,6.0,751,3108109,abcat0101001,fake,2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2489,Mac air,3108109,37,2.0,202,3108109,abcat0907006,fake,907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
4957,apple tv,1074778,17,3.0,314,1074778,cat02009,fake,1798,10.907965,7.080763,5.0,1.0,0.0,8.206114,0.0,0.0,0.011,13.7167225,0.0,0.0,0.4
2399,Lg,2138228,20,1.0,221,2138228,cat02015,fake,872,5.813753,5.813753,4.7,60.0,0.0,0.0,0.0,0.0,0.03,5.5940027,0.0,0.0,0.6
4841,air conditioner,3130278,49,1.0,183,3130278,pcmcat180400050006,fake,1760,11.820151,11.820152,2.0,1.0,0.0,11.095171,4.3822884e-06,0.0,0.067,12.34589,0.0,0.0,0.9
5046,battlefield 2,1182209,23,1.0,74,1182209,abcat0102003,fake,1832,9.724361,4.303129,4.6,25.0,0.0,1.5215168,2.4472212e-05,0.0,0.311,9.948526,0.0,0.0,0.7
6355,hp touchpad,2842092,1754,2.0,5442,2842092,abcat0101001,fake,2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2438,Lion king,3147037,204,1.0,904,3147037,pcmcat174700050005,fake,891,11.367494,11.367495,4.3,9.0,0.0,0.0,0.0,0.0,0.025,12.908976,0.0,0.0,0.9
871,Car audio,1685061,36,1.0,290,1685061,abcat0703001,fake,326,0.0,0.0,4.5,53.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.8
9227,xm radio,7897001,14,3.0,232,7897001,pcmcat175600050018,fake,3310,8.615725,5.007551,4.1,8.0,8.560324,0.0,7.043341e-05,0.0,0.009,8.442117,0.0,0.0,0.3
6954,king of queens,12153581,12,2.0,84,12153581,pcmcat189600050008,fake,2492,12.852916,3.1511593,0.0,0.0,0.0,0.0,0.0,0.0,0.071,16.13312,0.0,0.0,0.3
2326,Laptop power supply,9420361,13,1.0,27,9420361,cat02015,fake,861,8.050637,0.0,3.2,177.0,0.0,0.0,0.21374406,8.379018e-12,0.481,8.418007,0.0,0.0,0.4
1553,Gopro,1004722,131,1.0,337,1004722,pcmcat247400050000,fake,605,7.2161665,7.2161665,4.4,53.0,0.0,0.0,0.0,0.0,0.097,7.108876,0.0,0.0,0.9
3657,Skullcandy,1167107,34,4.0,639,1167107,abcat0102003,fake,1348,6.351474,6.351474,4.7,3.0,0.0,0.0,0.0,0.0,0.003,6.5894566,0.0,0.0,0.7
6362,hp touchpad tablet,2842092,19,1.0,41,2842092,pcmcat186100050006,fake,2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
6363,hp touchpads,2842056,14,1.0,21,2842056,cat02015,fake,2320,15.687536,15.687536,4.1,131.0,0.0,14.310463,0.0,0.0,0.667,0.0,0.0,0.0,0.5
2179,Keyboards,9619225,10,2.0,134,9619225,pcmcat209000050008,fake,821,4.3669615,4.3669615,4.7,32.0,0.0,5.0706124,0.009585428,0.0,0.025,0.0,0.0,0.0,0.1
2286,Laptop,2845044,23,24.0,2710,2845044,pcmcat200900050015,fake,848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,Nikon D7000,1230707,16,1.0,27,1230707,abcat0701001,fake,1050,12.283967,12.283968,4.8,174.0,0.0,0.0,0.8295298,4.0038742e-07,0.593,22.947552,0.0,0.0,0.5
149,3d tv,2970291,30,3.0,403,2970291,abcat0701001,fake,63,6.4771795,0.0,4.5,101.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,6.0301056,0.7
2852,Nikon,8565368,10,10.0,730,8565368,cat02015,fake,1044,6.63054,6.63054,4.7,104.0,4.4011974,0.0,0.98736906,0.5,0.001,6.6500583,0.0,0.0,0.0
1171,Dr dre,1232474,26,2.0,256,1232474,pcmcat162100050040,fake,451,13.968296,13.968296,3.3,227.0,0.0,0.0,0.9975559,0.9234329,0.015,13.407694,0.0,0.0,0.7
3787,Sony laptop,9999154000050000,13,9.0,543,9999154000050000,pcmcat164200050013,fake,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
3719,Sons of anarchy season 3,2960334,18,2.0,81,2960334,cat02009,fake,1370,16.47926,15.183414,5.0,2.0,0.0,0.0,0.00026484043,0.0,0.111,19.517544,0.0,0.0,0.6
7622,overlord,17228304,11,1.0,74,17228304,pcmcat138500050001,fake,2744,12.189973,12.189973,0.0,0.0,0.0,0.0,0.0,0.0,0.149,12.910465,0.0,0.0,0.2
1265,Dynex 46,2009209,10,2.0,24,2009209,pcmcat247400050001,fake,481,12.3967705,7.6057644,4.3,38.0,0.0,0.0,0.0,0.0,0.208,12.575499,0.0,0.0,0.2
4666,Xbox,1219686,27,6.0,502,1219686,pcmcat247400050001,fake,1703,5.6131263,5.6131263,4.7,349.0,0.0,6.6044044,0.96038145,0.33915085,0.004,5.6616726,0.0,0.0,0.6
3002,Panasonic,2120201,12,2.0,194,2120201,cat02672,fake,1113,5.359272,5.359272,4.4,208.0,0.0,5.0670185,0.0,0.0,0.031,5.221859,0.0,0.0,0.2
8928,voice recorder,1237488,12,5.0,220,1237488,abcat0101001,fake,3220,12.36159,12.36159,4.7,3.0,0.0,9.254736,0.0,0.0,0.009,16.726603,0.0,0.0,0.2
2368,Laptops,3184708,22,23.0,2607,3184708,cat02015,fake,863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,Nirvana nevermind,3511215,35,1.0,61,3511215,cat02719,fake,1078,9.293038,0.0,4.7,9.0,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0,0.8
7876,ps3,8208389,31,6.0,1042,8208389,pcmcat209000050008,fake,2834,0.0,0.0,4.4,139.0,0.0,0.0,0.023430511,0.0,0.002,0.0,0.0,0.0,0.5
448,Battery backup,9952013,10,3.0,94,9952013,abcat0303001,fake,192,5.2722297,0.0,2.9,43.0,0.0,0.0,0.9023028,0.00016560846,0.035,13.885984,0.0,0.0,0.1
330,Apple headphone,9084206,13,1.0,27,9084206,abcat0507009,fake,143,6.10788,0.0,3.4,90.0,0.0,0.0,0.9998217,0.99253094,0.481,0.0,0.0,0.0,0.4
5772,dvd-rw,7141844,10,1.0,74,7141844,cat02015,fake,2099,1.5202508,0.0,4.1,16.0,0.0,0.0,0.8330002,0.50624895,0.135,0.0,0.0,0.0,0.1
4811,acer,2759288,11,8.0,390,2759288,pcmcat209000050008,fake,1747,5.016526,5.016526,3.8,62.0,8.001856,0.0,0.00749582,0.0,0.003,4.8635845,0.0,0.0,0.1
2027,Ipad,2947041,11,22.0,2759,2947041,cat02009,fake,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Blu ray player,1233058,40,1.0,252,1233058,abcat0410012,fake,236,10.780299,10.780298,4.1,53.0,0.0,13.644644,3.590428e-23,0.0,0.02,11.394946,0.0,0.0,0.8
6480,iPad 2 case,2318055,15,1.0,198,2318055,pcmcat193100050014,fake,2349,11.904425,0.0,4.4,117.0,0.0,0.0,0.057118263,2.4288652e-36,0.015,21.574976,0.0,0.0,0.4
3570,Satellite radio,9530215,20,1.0,71,9530215,pcmcat230800050019,fake,1310,10.968431,10.968431,3.9,110.0,0.0,9.483433,0.99457616,0.62603533,0.141,11.255795,0.0,0.0,0.6
4760,Xm radio,9530215,41,1.0,132,9530215,abcat0208011,fake,1725,12.201269,5.5246944,3.9,110.0,0.0,11.26296,0.99457616,0.62603533,0.078,12.456709,0.0,0.0,0.8
4205,Transformer,2663006,12,4.0,167,2663006,pcmcat247400050000,fake,1551,8.692431,8.692431,4.3,94.0,7.146637,5.967457,0.034195058,0.0,0.018,11.554223,0.0,0.0,0.2
540,Beats pro,9710711,37,1.0,84,9710711,pcmcat209000050008,fake,208,11.922323,9.573748,4.3,79.0,0.0,10.170566,0.7561665,5.7244e-05,0.147,12.824192,0.0,0.0,0.8
9146,wwe,2877374,11,1.0,150,2877374,abcat0101001,fake,3287,8.111565,8.111565,0.0,0.0,0.0,0.0,4.8534766e-06,0.0,0.024,8.080642,0.0,0.0,0.2
6197,hdmi cable,2383276,10,11.0,482,2383276,abcat0508009,fake,2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,Media player,2219037,13,2.0,113,2219037,pcmcat209000050008,fake,952,13.186996,13.186996,3.6,140.0,0.0,5.2718105,0.0,0.0,0.038,14.159697,0.0,0.0,0.3
3121,Portable dvd,9468952,11,1.0,121,9468952,pcmcat147700050011,fake,1168,6.719588,6.7195873,3.8,152.0,0.0,4.1183357,0.98608875,0.5533346,0.03,6.9140244,0.0,0.0,0.2
298,Apple,2884085,14,15.0,1638,2884085,pcmcat209000050008,fake,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6540,iPhone 4 case,2254039,11,10.0,604,2254039,pcmcat247400050000,fake,2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,Garth Brooks,8502159,16,1.0,25,8502159,cat02015,fake,572,0.0,0.0,4.7,10.0,0.0,0.0,3.5512695e-16,0.0,0.64,0.0,0.0,0.0,0.5
7284,mastodon,3486812,28,1.0,40,3486812,pcmcat209000050008,fake,2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8
5781,dvr,3199409,15,5.0,387,3199409,pcmcat209000050007,fake,2104,0.0,0.0,3.3,4.0,0.0,0.0,4.2624297e-06,0.0,0.004,0.0,0.0,0.0,0.3
4973,asus,1418579,17,13.0,1201,1418579,pcmcat184500050012,fake,1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,deadwood,7784007,12,1.0,74,7784007,pcmcat209000050008,fake,2008,8.302942,8.302942,5.0,1.0,0.0,0.0,0.12175598,0.0,0.081,8.614044,0.0,0.0,0.3
4987,asus,2842056,16,14.0,1201,2842056,abcat0205004,fake,1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,Ipad2,1918229,23,6.0,830,1918229,pcmcat143000050007,fake,764,0.0,0.0,4.8,62.0,0.0,0.0,6.8651925e-06,0.0,0.002,0.0,0.0,0.0,0.4
3869,Space marine,2742048,18,1.0,44,2742048,pcmcat247400050001,fake,1417,14.413094,14.413094,3.7,3.0,0.0,10.713757,0.080788195,0.0,0.205,14.704338,0.0,0.0,0.6
6995,lap top,9755322,12,1.0,177,9755322,pcmcat247400050000,fake,2511,0.0,0.0,4.8,322.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.2
2125,Juicer,8627319,25,2.0,167,8627319,abcat0101001,fake,805,9.084125,9.084125,4.7,22.0,0.0,9.112296,0.06282411,1.8993912e-12,0.037,9.87109,0.0,0.0,0.7
9022,wifi adapter,2089316,11,1.0,47,2089316,pcmcat209400050001,fake,3252,6.362982,0.0,3.9,77.0,0.0,0.0,0.9966456,0.8970026,0.234,0.0,0.0,0.0,0.3
2079,Ipod touch,9225439,22,3.0,527,9225439,pcmcat151600050007,fake,774,7.41164,7.41164,4.5,186.0,0.0,8.294312,0.8127182,0.001104833,0.01,7.6418524,0.0,0.0,0.5
4866,amazon kindle,2506119,21,1.0,67,2506119,cat02607,fake,1769,11.819054,11.819054,0.0,0.0,0.0,0.0,2.451011e-11,0.0,0.157,11.445183,0.0,0.0,0.7
2993,Otterbox iPhone 4,2266061,10,1.0,117,2266061,abcat0102003,fake,1107,13.909445,0.0,3.3,6.0,0.0,0.0,0.0,0.0,0.043,21.608715,0.0,0.0,0.1
6826,ipod shuffle,8440065,12,3.0,165,8440065,pcmcat138100050035,fake,2445,10.556624,6.31221,0.0,0.0,8.364048,14.49551,0.0,0.0,0.024,11.1767235,0.0,0.0,0.2
762,Cable modem,2836657,232,1.0,684,2836657,pcmcat171900050029,fake,288,12.463248,12.463249,4.4,112.0,0.0,11.520578,0.9994611,0.9828451,0.048,12.831573,0.0,0.0,0.9
6322,hp monitor,1422209,12,1.0,35,1422209,pcmcat209000050007,fake,2306,9.852314,2.4500675,4.4,229.0,0.0,0.0,0.20886704,1.5788035e-38,0.343,10.70536,0.0,0.0,0.3
8473,subwoofer,9892921,35,1.0,404,9892921,abcat0706001,fake,3060,5.4605474,5.4605474,4.6,37.0,0.0,5.682752,0.76678187,3.8772884e-11,0.014,6.1130466,0.0,0.0,0.7
8740,transformers dark of the moon,3247045,188,1.0,266,3247045,cat02629,fake,3148,18.839762,18.839762,4.3,50.0,0.0,0.0,0.17223603,5.3575823e-22,0.353,22.481358,0.0,0.0,0.9
3680,Skyward sword,1015054,22,1.0,38,1015054,pcmcat242000050006,fake,1352,18.626743,18.626741,4.9,48.0,0.0,8.159864,0.5607878,1.565866e-08,0.289,18.13147,0.0,0.0,0.7
3637,Sirius,8548057,19,2.0,154,8548057,pcmcat209000050007,fake,1343,6.1507864,6.1507864,4.6,50.0,0.0,5.950723,0.0,0.0,0.021,6.373349,0.0,0.0,0.6
7929,qam,9234205,10,2.0,64,9234205,pcmcat147700050011,fake,2855,0.0,0.0,3.7,97.0,0.0,0.0,0.85769475,1.5944822e-11,0.078,0.0,0.0,0.0,0.2
1658,Hd antenna,8280834,36,1.0,143,8280834,cat02006,fake,652,7.7568407,0.0,4.1,296.0,0.0,0.0,0.9922043,0.58605826,0.05,0.0,0.0,0.0,0.8
8541,tablets,2684193,39,8.0,1400,2684193,cat02015,fake,3078,7.1665077,7.1665077,4.4,5.0,0.0,6.057315,0.0,0.0,0.001,0.0,0.0,8.364174,0.6
3781,Sony laptop,2822266,11,11.0,543,2822266,abcat0904003,fake,1390,5.3698378,1.6142311,5.0,2.0,0.0,0.0,0.0,0.0,0.001,5.7150974,0.0,0.0,0.0
4604,Wireless keyboard,1805077,22,2.0,214,1805077,pcmcat142900050010,fake,1683,10.850874,10.850876,4.6,25.0,0.0,8.552031,0.97398216,0.60676044,0.017,11.127557,0.0,0.0,0.6
3909,Star wars,3039119,113,5.0,2669,3039119,abcat0107020,fake,1432,9.542266,9.542266,4.2,151.0,0.0,4.950268,0.017203592,0.0,0.004,11.488106,0.0,0.0,0.8
